產品包裝,名稱,下片日期,目錄路徑,簡介,演員,授權,連結,圖片,更新日期
戲劇199,萬凰之王,2017-11-23,戲劇苑-戲劇199/港劇/萬凰之王 ,慎貴妃佟佳沅宛被冊封皇后在即，眾妃嬪特意前來到賀；這時芸妃故意批評穆王福晉鈕祜祿伊蘭送上蘭花作賀禮，沅宛解釋該盆蘭花被喻為蘭花之后，因此派人以「果后」山竹向伊蘭回禮。自小照顧伊蘭起居飲食的崔嬤嬤認為皇后之位應該落入伊蘭手，但與世無爭的伊蘭對於銜頭漠不關心，只希望早日與穆親王綿怡重逢。放天燈大會上，太后大讚誥命夫人倩柔教導有方，將準皇后女兒沅宛培育得大方得體；沅宛看到道光皇帝在儀式出意外之時，第一時間衝上前保護伊蘭，令沅宛對她產生妒意，之後沅宛更產生誤會，認定二人餘情未了。欽天監官員表示落雹乃不祥之兆，建議,"宣萱,胡杏兒,陳錦鴻,黃淑儀,胡定欣,陳山聰,張國強,江美儀",,http://mod.cht.com.tw/video/drama-details.php?id=447174,http://mod.cht.com.tw/img/iappic/447174.jpg,2017-10-06 21:54:32
戲劇199,天上的約定(上),2018-01-25,戲劇苑-戲劇199/韓劇/天上的約定(上) ,娜妍生日這天，恰巧在餐廳遇上也在辦生日派對並且和自己長得一模一樣的女孩，允愛得知此事，立刻急忙回到餐廳想找出那個女孩，可惜他們人早就不在了，允愛打電話約幼京出來，告訴幼京當年她有把孩子生下來，並且打算替女兒搶回爸爸，沒想到接著就發生車禍，幼京目睹車禍後的現場，卻沒有救她反而開車離開。,"李幼梨,徐俊英,宋鍾鎬,朴河娜",,http://mod.cht.com.tw/video/drama-details.php?id=440684,http://mod.cht.com.tw/img/iappic/440684.jpg,2017-10-06 21:54:32
戲劇199,車站人生,2018-11-18,戲劇苑-戲劇199/時裝．偶像劇/車站人生 ,陳清標，家境清貧，國小畢業後不能繼續升學讀初中，但憑著自己的努力和執著克服重重困難，最終畢業於「成大交通管理系」。退伍後遂進入鐵路局服務，從列車長做起，表現優異獲長官器重，成為「台北車站站長」為歷任站長中最年輕的一位。逾四十年的車站人生，如同火車一樣， 風雨無阻，服務旅客。,"黃玉榮,林可唯,陳淑芳,龍天翔",,http://mod.cht.com.tw/video/drama-details.php?id=459566,http://mod.cht.com.tw/img/iappic/459566.jpg,2017-10-06 21:54:32
戲劇199,幸福的麵條,2017-11-16,戲劇苑-戲劇199/時裝．偶像劇/幸福的麵條 ,劍擊選手張林與韓國廚師恩英相識、相愛，並以張林的獎牌作為信物，相約兩年後再續前緣。到了約定期限，張林卻因車禍失約，恩英獨自撫養兩人的兒子湖水。恩英經營小麵館為生，除了湖水，她還要照顧好友吳潤美的兒子湖真。數年後，恩英不幸因癌症去世，臨終前囑託潤美帶湖水去找張林。潤美卻心生一計，帶湖真前往中國，訛稱湖真是張林與恩英的孩子…。湖真從此改名為張健，集張家上下寵愛於一身，養成了驕縱自大的性格，同時也練得高超的麵條烹飪技藝。湖水則被留在韓國的孤兒院，並改名為姜秀燦。秀燦秉承母親做麵條的手藝，並因此深受孤兒院院長及同,"尹施允,張峻寧,李菲兒",,http://mod.cht.com.tw/video/drama-details.php?id=446504,http://mod.cht.com.tw/img/iappic/446504.jpg,2017-10-06 21:54:32
戲劇199,醫龍2,2017-12-28,戲劇苑-戲劇199/日劇/醫龍2 ,101富士連線─自從醫龍小組解散後，明真大學附屬醫院的患者數量就銳減。留在明真的伊集院登跟里原美紀，開始為明真的經營感到不安。就在此時，前醫龍小組成員收到一封希望能再度召集成員的郵件，不過寄件者卻不明。可是朝田在美國，內科醫師藤吉圭介被調走，麻醉師荒瀬門次則是失去鬥志。此時，為了重建明真，野口賢雄再度回到明真，而且這次的權力比以前更大，這讓伊集院越來越覺得醫龍小組重組無望…,"小池徹平,水川麻美,佐佐木藏之介,阿部貞夫,岸部一德,夏木麻里",,http://mod.cht.com.tw/video/drama-details.php?id=433330,http://mod.cht.com.tw/img/iappic/433330.jpg,2017-10-06 21:54:32
戲劇199,Producer 製作人的那些事,2017-11-16,戲劇苑-戲劇199/韓劇/Producer 製作人的那些事 ,「不是本意地加入藝能局」藝能部的金泰浩PD給帶著新人們去辦公室逐個節目組參觀，音樂銀行的PD卓藝珍在介紹工作情況時攝影機切換到了一對正坐著休息的男女身上，兩人舉止很親密，女主角申海珠就是白承燦到藝能局工作的動力所在。卓藝珍讓經紀人通知cindy不能穿透視裝上鏡，但cindy堅持要穿。好說歹說cindy才答應穿上夾克上場。結果直播開始，cindy一出場就把夾克給脫了。卓藝珍將氣全撒到了白承燦的身上...,"金秀賢,孔曉振,車太鉉,IU",,http://mod.cht.com.tw/video/drama-details.php?id=415585,http://mod.cht.com.tw/img/iappic/415585.jpg,2017-10-06 21:54:32
戲劇199,律政強人,2017-12-21,戲劇苑-戲劇199/港劇/律政強人 ,謹昌秘密約見四位股東，求他們協助，讓柏迪車廠能夠成功上市。豈料新聞報道一宗交通意外，涉事車輛正是由柏迪車廠生產。此外，一班工人在工廠樓下靜坐示威，為他們談判的張強出現，指工潮可以停止，因他已經與資方達成了協議，讓工人得到更多的賠償。繼堯與日匡商量過，不想車廠的案件在公司「流產」，所以建議謹昌暫停車廠上市議案，但謹昌聲言絕不會停。繼堯希望張強可以加盟他的公司。宜中與張強傾談客人的離婚協議及遺產分配問題。謹昌去見張強，希望車禍死者的太太可以庭外和解，但張強卻想在法庭上贏謹昌。,"方中信,廖啟智,李佳芯,黃智雯,曹永廉,郭少芸,何廣沛,鍾景輝",,http://mod.cht.com.tw/video/drama-details.php?id=452345,http://mod.cht.com.tw/img/iappic/452345.jpg,2017-10-06 21:54:32
戲劇199,孤芳不自賞,2017-11-30,戲劇苑-戲劇199/古裝．歷史劇/孤芳不自賞 戲劇苑-戲劇199/最新上架/追新劇/孤芳不自賞 ,西元386年，晉燕大軍交戰於兩國邊境，晉有大將軍楚北捷，燕有小敬安王何俠，雙方勢均力敵，一戰百日。深夜，一個瘦小的身影（白娉婷）騎著戰馬在樹林中不要命地向前飛奔，身後是大隊官兵緊追不捨，白娉婷肩部中箭，被追至懸崖，馬因為害怕急停，不肯再向前。,"鍾漢良,Angelababy,甘婷婷,孫藝洲,于波,麥迪娜,鄧莎",,http://mod.cht.com.tw/video/drama-details.php?id=446106,http://mod.cht.com.tw/img/iappic/446106.jpg,2017-10-06 21:54:32
戲劇199,乾隆秘史,2018-01-11,戲劇苑-戲劇199/古裝．歷史劇/乾隆秘史 ,清雍正十三年八月二十三日午夜，雍正皇帝胤禛，在圓明園九州清晏寢宮，突然中風，急病而亡；一黑衣人潛入宮中，將藏於「正大光明」牌匾後的皇帝繼位遺詔偷走。,"黃海波,馬蘇,李明啟,柏寒",,http://mod.cht.com.tw/video/drama-details.php?id=458782,http://mod.cht.com.tw/img/iappic/458782.jpg,2017-10-06 21:54:32
戲劇199,神醫安道全,2017-11-09,戲劇苑-戲劇199/古裝．歷史劇/神醫安道全 ,陳村發生詭異命案，村民議論紛紛，驚恐萬分，大理寺少卿李綱趕赴現場勘查，精通針灸醫術的安道全一眼看出其中蹊蹺，救活男孩，並提醒李綱有人是在練長生不老之術。任務失敗，朵恩向斡離不請罪，並建議要研究長生不老之術，必須研究針灸銅人…,"余少群,梁晶晶,張曉晨,吳恙",,http://mod.cht.com.tw/video/drama-details.php?id=436976,http://mod.cht.com.tw/img/iappic/436976.jpg,2017-10-06 21:54:32
戲劇199,孤獨的美食家1,2018-01-25,戲劇苑-戲劇199/日劇/孤獨的美食家1 戲劇苑-戲劇199/最新上架/全劇完載/孤獨的美食家1 ,從事個人雜貨輸入生意的井之頭五郎，每每利用尋訪客戶的空檔探訪庶民美食。完成工作任務後，饑腸轆轆的他總會放下一切，專心地尋找著東京街頭巷尾能勾起他食慾的小店，與美食不期而遇。沉浸在一個人享受美食的時光，井之頭五郎內心除了美味心無旁騖，填飽肚子後煩惱也一掃而光。,松重豐,,http://mod.cht.com.tw/video/drama-details.php?id=460133,http://mod.cht.com.tw/img/iappic/460133.jpg,2017-10-06 21:54:32
戲劇199,滾石愛情故事,2017-11-16,戲劇苑-戲劇199/時裝．偶像劇/滾石愛情故事 ,麗心下了班，去吃一份70元吃到飽的素食自助餐，就匆匆趕往地下街的ＣＤ店。店裡不只賣音樂，也賣盜版日劇韓劇中國劇，還有一車都是童謠說故事那也賣得很好。這天，因為敬燁要向心儀的女同事告白，他到店裡請麗心幫忙，費了一番功夫，讓麗心在關鍵時候幫他放首歌，麗心一緊張，都是五月天的歌，她放的是「垃圾車」，趕緊換回「信念」。五月天歌都還沒唱完，敬燁求交往告白還是被淡淡拒絕了。敬業有點糗，麗心為了掩飾尷尬，把一套幾千塊的歌劇推銷給他，敬燁為了掩飾尷尬，也趕緊買了離開，他帶著大一盒可能一輩子都不會拆開來聽的「歌劇風華」，黯,"楊丞琳,吳慷仁",,http://mod.cht.com.tw/video/drama-details.php?id=364565,http://mod.cht.com.tw/img/iappic/364565.jpg,2017-10-06 21:54:32
戲劇199,完美叛侶,2017-11-30,戲劇苑-戲劇199/港劇/完美叛侶 ,富家子陳永祖瘋狂駕駛後發生意外，因不想停牌立刻致電律師敖柏言協助。律師呂永恆不滿柏言要他白等，指示助手王曉欣與柏言商討和解內容，柏言亦不甘示弱改派助手麥狄文與曉欣商量。翌日柏言和程婉萍帶同多名律師與黃領集團董事歐澤誠開會，澤誠不滿婉萍提出臨時禁制令，反覺得柏言提議令對手和解的方案是妙法。柏言之後被另一客戶莫傑所纏，未能接岳母劉曼嬌出院，著妻子曾寶琳接曼嬌回家；原來莫傑名下一間專門寫手機程式的公司為手機設計的瀏覽器，被關堅志控告抄襲。寶琳與曼嬌出席印尼同鄉的婚宴，參加完婚宴後寶琳看到一幅全家福照，柏言應允往,"豪,邵美琪,黃智賢,簡慕華,湯洛雯,羅天宇,朱敏瀚,鄧梓峰",,http://mod.cht.com.tw/video/drama-details.php?id=448537,http://mod.cht.com.tw/img/iappic/448537.jpg,2017-10-06 21:54:32
戲劇199,你鄰居的妻子,2018-01-04,戲劇苑-戲劇199/韓劇/你鄰居的妻子 ,講述住在同棟樓厭倦各自婚姻生活的兩對夫妻所發生的一系列故事。,"廉晶雅,金佑錫,鄭俊鎬,申恩慶",,http://mod.cht.com.tw/video/drama-details.php?id=454784,http://mod.cht.com.tw/img/iappic/454784.jpg,2017-10-06 21:54:32
戲劇199,富錦街-這條街上的那些故事,2017-12-07,戲劇苑-戲劇199/時裝．偶像劇/富錦街-這條街上的那些故事 ,阿森是馬來西亞華僑，來到台灣念書後認識了心妍，兩小無猜的愛情正在萌芽中，卻因為心妍準備動身前往國外念書，兩人的感情被迫暫停……。多年後，兩人在這條街上又再度相遇，時間改變了彼此的樣貌卻改變不了在心中的位置，屬於兩個人的故事篇章開啟了，而在他們身邊的好朋友們也面臨了一些重大的改變，這是一段在富錦街-這條街上的那些故事發生的故事，也可能是你我身邊都曾經歷過的事。,"連俞涵,森竣,高雋雅,潘俊佳,侯彥西,李杏,趙靜儀,何美,各務孝太,徐韜",,http://mod.cht.com.tw/video/drama-details.php?id=449777,http://mod.cht.com.tw/img/iappic/449777.jpg,2017-10-06 21:54:32
戲劇199,神醫傳奇,2017-10-26,戲劇苑-戲劇199/古裝．歷史劇/神醫傳奇 ,國君姬駘頭痛頑疾，久治不癒，張榜民間尋醫，狗寶和師兄李獨活與丁香爭搶國君的懸醫令被抓，狗寶師父蒼術和丁香爹葛根分別去救人，師兄弟相見很是意外。國君的弟弟姬乙連同其子姬良意圖謀反。葛根用巫術給國君治病，不見成效，姬駘要將他斬首，千鈞一髮之際，蒼術挺身而出，用針灸為姬駘治病…,"高昊,郭珍霓,孫耀琦,李亭哲,張衛健,吳孟達",,http://mod.cht.com.tw/video/drama-details.php?id=422912,http://mod.cht.com.tw/img/iappic/422912.jpg,2017-10-06 21:54:32
戲劇199,火村英生的推理,2018-03-29,戲劇苑-戲劇199/日劇/火村英生的推理 ,英都大學的副教授火村英生是接受警方委託協助辦案的犯罪學者。他承認自己曾有殺人的念頭，而且想追求極致的犯罪。他的朋友有栖川有栖是推理小說作家，兩人連手解決了許多案件。這次火村參與的是2名年輕女性遭到殺害的連續刺殺狂事件。由於兇手每次都是在禮拜二犯案，因此警方認為下次犯案時間應該也是禮拜二…,"齋藤工,窪田正孝",,http://mod.cht.com.tw/video/drama-details.php?id=448023,http://mod.cht.com.tw/img/iappic/448023.jpg,2017-10-06 21:54:32
戲劇199,愛你的時間,2017-10-19,戲劇苑-戲劇199/韓劇/愛你的時間 ,吳河娜是TND鞋業市場開發組一組的組長，已經年過三十，身邊發生的事無時無刻提醒著河娜不再年輕的年齡。河娜有個青梅竹馬崔元，崔元在航空公司工作了七年，現任事務長，只是兩人相處了十七年卻一直談不成戀愛。17年前的一個雨夜，崔元失魂落魄的走在雨中，他好像喜歡河娜了，河娜不解，問崔元是什麼意思，但崔元沒有回答…,"李陣郁,河智苑,尹鈞相,秋秀賢",,http://mod.cht.com.tw/video/drama-details.php?id=422898,http://mod.cht.com.tw/img/iappic/422898.jpg,2017-10-06 21:54:32
戲劇199,風雲天地,2018-01-25,戲劇苑-戲劇199/港劇/風雲天地 戲劇苑-戲劇199/最新上架/全劇完載/風雲天地 ,新漢力集團二少爺曹志遠正為翌日大樓開幕典禮忙，集團董事長曹關若男則站在大樓天台想起往事；但在同一時間，志遠的三弟志高卻與舊情人為懷孕之事纏擾，更被人暗中偷拍。曹家長子志宏，正坐飛機趕回北京參加大樓開幕典禮，卻與若男早年收養的孤女巧兒同機。若男很高興長子志宏和養女巧兒一同回家團聚，但一提到三子志高則頭痛。志遠將志高胡鬧片段給大哥看明白，志宏看完欲教訓弟弟，卻被若男制止，她認為此事背後一定有人策劃，決定不讓志高出席酒會。,"汪明荃,劉愷威,蕭正楠,黃德斌,唐嫣,童菲,孟瑤,莫小棋",,http://mod.cht.com.tw/video/drama-details.php?id=460176,http://mod.cht.com.tw/img/iappic/460176.jpg,2017-10-06 21:54:32
戲劇199,金門大國銘,2017-10-19,戲劇苑-戲劇199/時裝．偶像劇/金門大國銘 ,在金門，幾乎沒人不認識他！他，為生病的人而唱，為童顏稚子而唱，為生活無助的人而唱，專心演奏各式樂器，腳上踩著獨輪車，只為搏君一粲！有人喊他「老師」，有人笑他「瘋子」，但卻有更多人懷念他的歌聲，感念他用雙手守護這片土地…,"王少偉,林可彤,楊烈,趙美齡,章家瑄,章永華,林家佑,吳昆達,劉濟民",,http://mod.cht.com.tw/video/drama-details.php?id=426926,http://mod.cht.com.tw/img/iappic/426926.jpg,2017-10-06 21:54:32
戲劇199,雲畫的月光,2017-12-28,戲劇苑-戲劇199/韓劇/雲畫的月光 ,在雲從街收銀子為人提供戀愛諮詢的女人心專家洪羅溫，以只要有銀子任何事都願代勞聞名市井間，一天，提供代筆情書服務一段時日的公子蒼白著一張臉找上門，代筆情書還不夠，竟要他冒名去見聯繫多日的姑娘；世子李韺發覺妹妹明溫公主與人書信往來，男方竟主動提出見面的邀約，便決意代妹赴約會會這個膽大包天的男子，羅溫與世子就此結下不解之緣。羅溫雖然藉著胤聖幫忙而擺脫了官兵的追捕，不過才剛跟胤聖道別便被債主給抓走了，債主將羅溫賣進宮裡當小宦來換取銀兩。羅溫想要趁著夜半無人時從宮裡逃走，沒想到卻遇到了穿著別監衣服的世子，終於逮到機,"朴寶劍,金裕貞,鄭振永,蔡秀彬,郭東延",,http://mod.cht.com.tw/video/drama-details.php?id=427445,http://mod.cht.com.tw/img/iappic/427445.jpg,2017-10-06 21:54:32
戲劇199,假面愛人,2018-01-11,戲劇苑-戲劇199/韓劇/假面愛人 ,智淑的父親欠下大筆債，高利貸上門向她討債，智淑必須在兩天內還300萬利息，高中同學正泰一直對智淑有好感，知道智淑缺錢，想趁機帶她去開房間，智淑嚇得把他推開，正泰把一捲鈔票扔到智淑面前就離開，讓智淑倍感侮辱。SJ集團未來繼承人民宇和徐議員之女恩荷，為兩家的利益，將準備結婚，而民宇在回家的路上，赫然發現有個女人，喝醉酒躺在街上不省人事，以為是恩荷，載到自己的飯店…,"秀愛,朱智勳,延政勳,柳仁英",,http://mod.cht.com.tw/video/drama-details.php?id=439928,http://mod.cht.com.tw/img/iappic/439928.jpg,2017-10-06 21:54:32
戲劇199,思慕的人,2017-11-23,戲劇苑-戲劇199/時裝．偶像劇/思慕的人 ,1938年仲夏，南台灣〜一群農民正在田裡工作，意外發現了一顆未爆彈，日本警察和保正的指揮下，聯手把炸彈挖了出來。懷孕的罔市替丈夫阿土和兒子阿雄送來茶水點心，不料此時她突然陣痛起來，即將臨盆了！眾人急忙把罔市扶到農田旁的防空壕裡待產，卻沒留意到，頑皮的阿雄竟然把炸彈當成了玩具…轟然巨響！炸彈爆炸了，阿雄當場炸傷了左腿！在阿雄淒厲的哭喊聲中，竟然伴隨著嬰兒呱呱墜地的哭聲，我們的女主角就此誕生了。,"陳怡嘉,謝承均,李易",,http://mod.cht.com.tw/video/drama-details.php?id=447214,http://mod.cht.com.tw/img/iappic/447214.jpg,2017-10-06 21:54:32
戲劇199,海上孟府,2017-12-28,戲劇苑-戲劇199/古裝．歷史劇/海上孟府 ,1937年，中華大地列強環伺，政府腐敗，幫派橫行，山東孟子後人在上海的這一支，早年大力推進洋務運動，後又支持資助孫中山先生起義，幾十年間，在上海從事軍工產業，已經發展成相當強大的一個家族。這一年，舊中國風雨飄搖，國民政府大廈將傾，上海的這家孟府，也面臨著一場巨大的危機和考驗。老孟先生病危，如風中殘燭，軍火生意難以繼日，只能通過鴉片賭場生意維持低位，然拳拳報國之心未死，而英雄事業未竟。家中主事的，是老孟先生的二女兒和陪伴他奠定孟家地位的軍師張九，于內於外，總是尊稱兩位為二姐、九公，全上海的幫派老大、政府要員,"段奕宏,章婷婷,廖凡,陳沖,曾江",,http://mod.cht.com.tw/video/drama-details.php?id=408474,http://mod.cht.com.tw/img/iappic/408474.jpg,2017-10-06 21:54:32
戲劇199,幕後玩家,2018-01-18,戲劇苑-戲劇199/港劇/幕後玩家 ,秦昇海講電話時不留神撞跌女途人電話，拾起時卻拿錯對方電話。馮汐然熱愛中國文化，與顧成雙曾相戀後來分手；NXF皮草展的負責人不滿表演嘉賓鋒鋒在網上反皮草，命志遠找昇海解決問題。昇海聘請葉燁加入他的部門後，與組員商討應付鋒鋒反皮草的行動。天恆帶鋒鋒由後門進入會場，昇海見到鋒鋒後促他自由發揮表演，天恆更邀反皮草負責人士進入會場。結果皮草展演出成功，志遠和沛思擔心被昇海功高蓋主。昇海應女兒應心學校邀請參加同樂日表演，昇海孿生姐姐昇月陪應心等候。天恆搬去跟汐然同住，昇海和汐然主動幫忙搬屋；天恆替昇海赴換電話的約會，,"黃宗澤,蕭正楠,黃翠如,張繼聰,陳煒,龔嘉欣,陸永,劉佩玥",,http://mod.cht.com.tw/video/drama-details.php?id=458880,http://mod.cht.com.tw/img/iappic/458880.jpg,2017-10-06 21:54:32
戲劇199,終極一班4(下),2017-12-28,戲劇苑-戲劇199/時裝．偶像劇/終極一班4(下) ,執獨自赴約不慎誤入渾沌堂無法使用戰力，相反Bass卻絲毫不受限製發揮自如。就在執遭到圍攻之際，終極一班的同學們及時趕到出手阻攔。流塵通過異能發現了Bass可以使用戰力的原因，在大家齊心協力的對抗下Bass落荒而逃。執對辜戰的傾力相助十分感激，終極一班終於卸下心防一致對外。,"曾沛慈,SpeXial-宏正,SpeXial-偉晉,文雨非,執,何海東,蔣蕊澤",,http://mod.cht.com.tw/video/drama-details.php?id=454702,http://mod.cht.com.tw/img/iappic/454702.jpg,2017-10-06 21:54:32
戲劇199,多謝款待(下),2018-02-08,戲劇苑-戲劇199/日劇/多謝款待(下) ,大五去拜訪正藏，兩人相談甚歡。芽以子送年菜去給正藏以後突然要生了，就在芽以子在與生產奮鬥時，悠太郎看了正藏寫給他們的信，感動不已，也解開了父子倆多年的心結...,"原田泰造,近藤正臣,杏,東出昌大",,http://mod.cht.com.tw/video/drama-details.php?id=444334,http://mod.cht.com.tw/img/iappic/444334.jpg,2017-10-06 21:54:32
戲劇199,黃金豬女王,2018-01-04,戲劇苑-戲劇199/日劇/黃金豬女王 ,堤芯子是一名假釋中並找不到工作的前詐欺師。因緣際會下，她被挖角到專司調查國民繳納的稅金是否遭到違法使用的會計檢察廳…,"篠原涼子,菊田大輔",,http://mod.cht.com.tw/video/drama-details.php?id=454698,http://mod.cht.com.tw/img/iappic/454698.jpg,2017-10-06 21:54:32
戲劇199,童裝小姐(上),2018-01-04,戲劇苑-戲劇199/日劇/童裝小姐(上) ,小堇的母親花華因病住院，年幼的小堇特地為媽媽做了刺繡手帕。但因為第一次刺繡，大家看不出繡了什麼，讓小堇非常難過。但不認輸的小堇更努力的想學好刺繡，有一天為了了解用針線如何縫合鞋子，小堇竟然把父親五十八心愛的進口鞋給解體了…,"菅野美穗,生瀨勝久",,http://mod.cht.com.tw/video/drama-details.php?id=457540,http://mod.cht.com.tw/img/iappic/457540.jpg,2017-10-06 21:54:32
戲劇199,錢塘傳奇,2018-01-04,戲劇苑-戲劇199/古裝．歷史劇/錢塘傳奇 ,太子謀逆，企圖篡位，康熙一怒之下，廢除胤礽太子之位，並讓四子胤禛監督，胤礽自裁。胤禛寬厚體仁，為胤礽求情，康熙讓張廷玉擬好廢除太子的詔書，新太子之位虛位以待。胤禛從康熙貼身太監高公公處得知，康熙選立太子，傳承皇位，不僅要看他的兒子輩，還要看他的孫子輩，見兒子弘時多病無福，用側福晉鈕祜祿氏剛產下的女嬰偷換了陳閣老家的男嬰。陳閣老知禍將至，急令當事二人連夜離開京城，呂留良收留了二人，並得知內情。胤禛送來玉璧、寶瓶、古幣、銀劍等四件禮品，其“守口如瓶，退避三舍”的用意被陳閣老一下子猜中了……陳閣老將計就計宴請朝,"余少群,郭珍霓,湯鎮宗",,http://mod.cht.com.tw/video/drama-details.php?id=454569,http://mod.cht.com.tw/img/iappic/454569.jpg,2017-10-06 21:54:32
戲劇199,奔跑吧薔薇(二),2017-12-14,戲劇苑-戲劇199/韓劇/奔跑吧薔薇(二) ,年糕上裝飾掉在地上，幸好有太子臨危不亂才得以完成，兩人出乎預料得到第三名，高興的黃會長又提到繼承的事情，再次被太子拒絕。公司認為第三名的作品不販售太可惜，於是與第一名的作品同時進行實驗性販售，結果薔薇和太子的作品勝出，成為正式菜單。比賽告一段落，太子在大雪中等待著薔薇的赴約。,"李英雅,高周元,柳鎮,鄭俊,尹周熙,李詩媛",,http://mod.cht.com.tw/video/drama-details.php?id=452799,http://mod.cht.com.tw/img/iappic/452799.jpg,2017-10-06 21:54:32
戲劇199,解密,2017-12-21,戲劇苑-戲劇199/時裝．偶像劇/解密 ,新中國建國初期，X國派出代號“覺醒者”為首的特務組織潛入我國，啟用代號為“紫密”的高級密碼進行聯絡，對我國國防建設造成重大破壞。特別單位701鄭當等人奉命在全國搜羅各類天才，為破譯“紫密”乃至代表最高智力水準的“黑密”補充新鮮力量，有特殊數學天賦的“傻瓜天才”容金珍等人被發掘進入了701，一段隱秘而偉大的傳奇故事徐徐展開。容金珍等人不僅要解開一部如天書般的密碼，更要解開“701人”的“人生之密”——包括他們的身世之密、命運之密、個性之密、情懷之密。每個人都肩負著各自的使命，每個人內心都藏著自己的秘密，因為,"陳學冬,穎兒,經超,張哲瀚,安以軒",,http://mod.cht.com.tw/video/drama-details.php?id=430898,http://mod.cht.com.tw/img/iappic/430898.jpg,2017-10-06 21:54:32
戲劇199,真愛就親親,2018-01-18,戲劇苑-戲劇199/時裝．偶像劇/真愛就親親 ,珊娜進了姊姊朋友-納特的公司實習，但是她的笨手笨腳遭到很多員工責難，也讓納特的立場很為難，不斷磨合的過程中二人漸生情愫，卻礙於職場禁忌不敢表明。,"Mook Worranit Thawornwong,Virapond Jirawetsuntorakul,Mek Jirakit Thawornwong,Tao Sattaphong Phiangphor",,http://mod.cht.com.tw/video/drama-details.php?id=439897,http://mod.cht.com.tw/img/iappic/439897.jpg,2017-10-06 21:54:32
戲劇199,Oh My Venus 我的維納斯,2017-11-16,戲劇苑-戲劇199/韓劇/Oh My Venus 我的維納斯 ,“我什麼都能辦到”邊喊著邊奔跑而來的萬事順意的大邱維納斯姜珠恩。15年過去了，現如今珠恩實現了成為律師的夢想。但是天生麗質的臉蛋和身材卻隨著投入到學習裡的時間而漸漸消失。結束在美國的出差，在返回韓國的飛機上，珠恩突然因為肚子痛而倒地不起，出手相救的男人是英浩。好萊塢明星們的秘密健身教練，同時也是醫療集團Gahong的繼承人，金英浩。想在甚囂塵上的緋聞平息為止回到韓國而搭上了飛機，沒想到會遇到招架不住的女人珠恩。,"蘇志燮,申敏兒,鄭糠雲,柳仁英",,http://mod.cht.com.tw/video/drama-details.php?id=417022,http://mod.cht.com.tw/img/iappic/417022.jpg,2017-10-06 21:54:32
戲劇199,如果蝸牛有愛情,2017-12-14,戲劇苑-戲劇199/時裝．偶像劇/如果蝸牛有愛情 ,柬埔寨炎熱的季節，一列火車在平原上穿行。悶熱的車廂裡，搖頭晃腦的風扇也無濟於事。只有一個身材發福的中年男子在口若懸河地講個不停。突然，中年男子安靜下來，原來是被幾個小混混威脅著搜走了包和金錶，還順帶搶走了他女朋友的背包。此時的男子絲毫沒有剛剛顯擺的氣焰，面對著女友不滿嫌棄的眼神，也只會擺手讓女友不要追去惹事。當前去索要背包的女友被小混混欺負時，居然也只是袖手旁觀。此時此刻，一直在不遠處座位旁觀的戴著草帽的英俊男子站起身來，摘下草帽，徑直走到小混混身邊。只見他身手敏捷，動作迅速。面對歹徒的包圍絲毫不怯陣，三,"王凱,王子文,徐悅,于恆",,http://mod.cht.com.tw/video/drama-details.php?id=416778,http://mod.cht.com.tw/img/iappic/416778.jpg,2017-10-06 21:54:32
戲劇199,誅仙．青雲誌,2017-12-28,戲劇苑-戲劇199/古裝．歷史劇/誅仙．青雲誌 ,風雲際會，驚雷萬道。魔教十萬教眾猶如潮水一般，攻向青雲山。主峰山巔，青雲真人一襲白袍在狂風中飄揚，釋放誅仙劍陣。一柄巨劍引領千萬發光小劍，朝著地面無休無止地射去。劍陣覆蓋數百里，斬除漫天魔教教徒。魔教首領鬼王眼看己方一再被打壓，索性鋌而走險，迎著誅仙劍陣，朝青雲子飛去，欲同歸於盡！,"李易峰,趙麗穎,楊紫,成毅,秦俊傑,茅子俊",,http://mod.cht.com.tw/video/drama-details.php?id=433836,http://mod.cht.com.tw/img/iappic/433836.jpg,2017-10-06 21:54:32
戲劇199,武神趙子龍,2017-11-16,戲劇苑-戲劇199/古裝．歷史劇/武神趙子龍 ,東漢末年社會動盪，朝廷之中宦官亂政、董卓專權；朝廷之外，黃巾並起、山賊作亂，大漢江山風雨飄搖。曹操煽動諸侯聯手滅董，平日裡董卓多有殺手暗殺，虧有義子保護呂布。董卓深感朝廷多有樹敵，臣下多有逆反，便想用漢室宗廟中供奉的兩柄護國神器青釭劍、倚天劍震懾群臣，於是命呂布尋找護國神器。,"林更新,潤娥,金楨勳,高以翔",,http://mod.cht.com.tw/video/drama-details.php?id=376927,http://mod.cht.com.tw/img/iappic/376927.jpg,2017-10-06 21:54:32
